company,title,location,expertise/department,commitment,url,first_seen_at,last_seen_at,is_active
Meridial,Geospatial Reasoning Specialist (Senior) - Freelance AI Trainer Project,Pakistan,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4709024101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Geospatial Reasoning Specialist (Senior) - Freelance AI Trainer Project,Nepal,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4709025101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Geospatial Reasoning Specialist (Senior) - Freelance AI Trainer Project,Colombia,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4709028101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Audio Evaluations Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4896009101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist (Android Device) - Freelance AI Trainer Project,Africa - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4804995101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist (Android Device) - Freelance AI Trainer Project,Thailand,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4805863101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist (Android Device) - Freelance AI Trainer Project,Australia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4805866101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist (Android Device) - Freelance AI Trainer Project,United States of America,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4805869101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist (Android Device) - Freelance AI Trainer Project,Canada,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4805870101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist (Android Device) - Freelance AI Trainer Project,Egypt,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4805871101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603933101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,Austria,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702065101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,Switzerland,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702067101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,United States of America,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702068101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,France,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702069101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,Italy,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702073101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,Luxembourg,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702074101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,United Kingdom,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4762613101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,Namibia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4770083101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Language Specialist - Freelance AI Trainer Project,Liechtenstein,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4835712101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Speaker - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4650955101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Translator - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4651788101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707902101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,German Voice Actor - Freelance AI Trainer Project,United States of America,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4757287101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Government Specialist - Freelance AI Trainer Project,United States of America,History,,https://job-boards.eu.greenhouse.io/agency/jobs/4842765101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Graphic Designer Specialist - Freelance AI Trainer Project,World Wide - Remote,Creative & Multi-Media,,https://job-boards.eu.greenhouse.io/agency/jobs/4718957101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Greek Language Specialist - Freelance AI Trainer Project,Greece,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603934101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Greek Voice Acting Specialist - Freelance AI Trainer Project,Greece,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4658026101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Guaraní Language Expert - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655017101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Guaraní Language Specialist - Freelance AI Trainer Project,Paraguay,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655884101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Gujarati Language Specialist - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603935101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,HR Specialist (Fluent in French) - Freelance AI Trainer Project,Canada,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645608101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,HR Specialist (Fluent in French) - Freelance AI Trainer Project,Belgium,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645609101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,HR Specialist (Fluent in French) - Freelance AI Trainer Project,Switzerland,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645610101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,HR Specialist (Fluent in French) - Freelance AI Trainer Project,Algeria,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645611101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,HTML Coding Specialist - Freelance AI Trainer Project,United States of America,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633536101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,HTML Coding Specialist - Freelance AI Trainer Project,India,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633547101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Haitian Creole Language Expert - Freelance AI Trainer Project,United States of America,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655009101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Haitian Creole Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655772101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Haryanvi Dialect Specialist - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4809646101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hausa Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660191101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Health Sciences Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4577614101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Health Technicians Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4605324101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Healthcare & Social Assistance Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4842759101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Healthcare Specialist (Fluent in French) - Freelance AI Trainer Project,Canada,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645624101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Healthcare Specialist (Fluent in French) - Freelance AI Trainer Project,Belgium,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645625101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Healthcare Specialist (Fluent in French) - Freelance AI Trainer Project,Switzerland,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645626101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Healthcare Specialist (Fluent in French) - Freelance AI Trainer Project,Algeria,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645627101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hebrew Language Specialist - Freelance AI Trainer Project,United States of America,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4635203101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hebrew Speaker - Freelance AI Trainer Project,Israel,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4651429101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hebrew Translator - Freelance AI Trainer Project,United States of America,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4651790101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hijazi Dialect Specialist - Freelance AI Trainer Project,Saudi Arabia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4809662101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hindi Audio Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4787630101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hindi Language Specialist (Roman Script) - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4606351101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hindi Language Specialist - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603936101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hindi Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707901101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hindi Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788686101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,History Specialist - Freelance AI Trainer Project,United States of America,History,,https://job-boards.eu.greenhouse.io/agency/jobs/4577604101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hmong Language Specialist - Freelance AI Trainer Project,Vietnam,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4806550101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Homography Specialist - Freelance AI Trainer Project,United States of America,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4666570101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Homography Specialist - Freelance AI Trainer Project,Thailand,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4666571101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Homography Specialist - Freelance AI Trainer Project,India,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4666574101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Human Pathogens and Clinic Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645489101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Human Resource Specialist - Freelance AI Trainer Project,United States of America,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4605326101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hungarian Language Specialist - Freelance AI Trainer Project,Hungary,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4635220101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hungarian Trilingual Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4678405101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hungarian Voice Acting Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4658033101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Hungarian Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707909101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Icelandic Language Specialist - Freelance AI Trainer Project,Iceland,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660193101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Icelandic Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788689101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Igbo Language Specialist - Freelance AI Trainer Project,Cameroon,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660194101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Implementations Operations Agent,APJ - Remote,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4806558101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Indonesian Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603937101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Indonesian Language Specialist - Freelance AI Trainer Project,Timor-Leste,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702075101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Indonesian Language Specialist - Freelance AI Trainer Project,Malaysia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702082101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Indonesian Language Specialist - Freelance AI Trainer Project,Singapore,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4702085101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Indonesian Voice Acting Specialist - Freelance AI Trainer Project,Indonesia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4658034101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Information Specialist - Freelance AI Trainer Project,United States of America,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4842761101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Insurance Specialist (Fluent in French) - Freelance AI Trainer Project,Canada,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645628101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Insurance Specialist (Fluent in French) - Freelance AI Trainer Project,Belgium,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645629101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Insurance Specialist (Fluent in French) - Freelance AI Trainer Project,Switzerland,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645630101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Insurance Specialist (Fluent in French) - Freelance AI Trainer Project,Algeria,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4645631101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Insurance Specialist - Freelance AI Trainer Project,United States of America,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4605327101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Operations Specialist - Freelance Project,Philippines,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4715440101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Operations Specialist - Freelance Project,Colombia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4715447101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Operations Specialist - Freelance Project,India,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4715451101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Operations Specialist - Freelance Project,Chile,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4715452101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Operations Specialist - Freelance Project,Malaysia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4715456101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Operations Specialist - Freelance Project,Jamaica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4715457101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Investment Specialist – Freelance AI Trainer Project,World Wide - Remote,Finance & Mathematics,,https://job-boards.eu.greenhouse.io/agency/jobs/4784904101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Irish Gaelic Language Specialist - Freelance AI Trainer Project,Ireland,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660195101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Isolating Pathogens Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645491101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Italian Audio Evaluations Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4896015101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Italian Language Specialist - Freelance AI Trainer Project,Italy,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603940101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Italian Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707906101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Japanese Language Data Contributor (Multimodal) – Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4778239101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Japanese Language Specialist - Freelance AI Trainer Project,Japan,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603945101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Japanese Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4629002101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Japanese Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707897101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Japanese Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788687101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Japanese-Korean Bilingual Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4676515101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Java Coding Specialist - Freelance AI Trainer Project,United States of America,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633530101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Java Coding Specialist - Freelance AI Trainer Project,India,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633543101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Java Coding Specialist - Freelance AI Trainer Project,World Wide - Remote,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4840254101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,JavaScript Coding Specialist - Freelance AI Trainer Project,United States of America,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633528101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,JavaScript Coding Specialist - Freelance AI Trainer Project,India,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633542101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Javanese Language Specialist - Freelance AI Trainer Project,Indonesia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660198101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,K'iche' (Mayan) Language Expert - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655020101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,K'iche' (Mayan) Language Specialist - Freelance AI Trainer Project,Mexico,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655887101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kabuverdianu Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660199101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kannada Language Specialist - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603946101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kansai Dialect Specialist - Freelance AI Trainer Project,Japan,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4809664101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kaqchikel (Mayan) Language Expert - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655021101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kaqchikel (Mayan) Language Specialist - Freelance AI Trainer Project,Mexico,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655888101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kazakh Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660200101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Khaleeji Dialect Specialist - Freelance AI Trainer Project,Saudi Arabia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4809663101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Khmer Language Specialist - Freelance AI Trainer Project,Thailand,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660201101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Khmer Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4699697101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kinyarwanda Language Specialist - Freelance AI Trainer Project,Uganda,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4696288101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kinyarwanda Language Specialist - Freelance AI Trainer Project,Africa - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4699325101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Kinyarwanda Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4699808101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Korean Language Data Contributor (Multimodal) – Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4778241101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Korean Language Specialist (Android Device) - Freelance AI Trainer Project,South Korea,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4762606101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Korean Language Specialist - Freelance AI Trainer Project,South Korea,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4603948101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Korean Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4629001101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
